delivery_id,order_date,hub_id,hub_side,delivery_area,delivery_slot,promised_delivery_hours,actual_delivery_hours,delivery_status,delivery_partner
20260131_45,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Morning,25,25.2,Delivered,Partner_C
20260131_46,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Afternoon,28,30.8,Delivered,Partner_B
20260131_47,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Morning,26,27.4,Delivered,Partner_B
20260131_48,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Afternoon,26,28.2,Delivered,Partner_C
20260131_49,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Afternoon,28,31.9,Delivered,Partner_B
20260131_50,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Morning,26,26.2,Delivered,Partner_A
20260131_51,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Evening,26,33.8,Delivered,Partner_B
20260131_52,2026-01-31,Thane_West_Hub,West,Vartak Nagar,Evening,25,31.8,Delivered,Partner_B
20260131_53,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Evening,29,33.4,Delivered,Partner_B
20260131_54,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Afternoon,27,29.4,Delivered,Partner_C
20260131_55,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Evening,29,35.9,Delivered,Partner_A
20260131_56,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Morning,26,27.2,Delivered,Partner_B
20260131_57,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Afternoon,28,30.6,Delivered,Partner_A
20260131_58,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Morning,29,29.7,Delivered,Partner_C
20260131_59,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Evening,27,32.3,Delivered,Partner_A
20260131_60,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Morning,25,26.2,Delivered,Partner_C
20260131_61,2026-01-31,Thane_West_Hub,West,Lokmanya Nagar,Evening,26,31.9,Delivered,Partner_B
20260131_62,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Afternoon,27,29.9,Delivered,Partner_B
20260131_63,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Afternoon,28,30.0,Delivered,Partner_C
20260131_64,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Afternoon,25,28.7,Delivered,Partner_C
20260131_65,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Evening,26,31.3,Delivered,Partner_B
20260131_66,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Morning,29,30.8,Delivered,Partner_A
20260131_67,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Afternoon,26,29.6,Delivered,Partner_C
20260131_68,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Evening,27,34.0,Delivered,Partner_B
20260131_69,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Morning,28,28.4,Delivered,Partner_B
20260131_70,2026-01-31,Thane_West_Hub,West,Nitin Company Area,Afternoon,29,31.8,Delivered,Partner_B
20260131_71,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Afternoon,28,31.2,Delivered,Partner_A
20260131_72,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Afternoon,25,28.7,Delivered,Partner_B
20260131_73,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Morning,27,28.8,Delivered,Partner_A
20260131_74,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Afternoon,25,28.6,Delivered,Partner_C
20260131_75,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Evening,28,33.1,Delivered,Partner_A
20260131_76,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Evening,27,34.6,Delivered,Partner_A
20260131_77,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Morning,27,28.0,Delivered,Partner_C
20260131_78,2026-01-31,Thane_West_Hub,West,Vasant Vihar,Morning,28,29.5,Delivered,Partner_A
20260131_79,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Evening,26,31.4,Delivered,Partner_A
20260131_80,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Morning,25,25.8,Delivered,Partner_A
20260131_81,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Evening,26,31.9,Delivered,Partner_B
20260131_82,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Morning,27,28.1,Delivered,Partner_C
20260131_83,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Afternoon,29,31.9,Delivered,Partner_B
20260131_84,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Morning,29,31.0,Delivered,Partner_C
20260131_85,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Morning,27,27.3,Delivered,Partner_A
20260131_86,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Afternoon,28,31.7,Delivered,Partner_B
20260131_87,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Morning,29,30.3,Delivered,Partner_C
20260131_88,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Afternoon,28,30.1,Delivered,Partner_A
20260131_89,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Evening,27,31.8,Delivered,Partner_B
20260131_90,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Afternoon,25,28.7,Delivered,Partner_A
20260131_91,2026-01-31,Thane_West_Hub,West,Chirag Nagar,Afternoon,28,31.6,Delivered,Partner_C
20260131_92,2026-01-31,Thane_West_Hub,West,Upvan,Afternoon,25,28.2,Delivered,Partner_C
20260131_93,2026-01-31,Thane_West_Hub,West,Upvan,Evening,29,36.9,Failed,Partner_C
20260131_94,2026-01-31,Thane_West_Hub,West,Upvan,Afternoon,29,32.3,Delivered,Partner_B
20260131_95,2026-01-31,Thane_West_Hub,West,Upvan,Afternoon,28,30.2,Delivered,Partner_B
20260131_96,2026-01-31,Thane_West_Hub,West,Upvan,Morning,29,30.6,Delivered,Partner_A
20260131_97,2026-01-31,Thane_West_Hub,West,Upvan,Morning,25,26.2,Delivered,Partner_C
20260131_98,2026-01-31,Thane_West_Hub,West,Dhokali,Morning,29,31.8,Delivered,Partner_A
20260131_99,2026-01-31,Thane_West_Hub,West,Dhokali,Evening,28,35.9,Delivered,Partner_A
20260131_100,2026-01-31,Thane_West_Hub,West,Dhokali,Morning,25,28.2,Delivered,Partner_C
20260131_101,2026-01-31,Thane_West_Hub,West,Dhokali,Afternoon,26,31.0,Delivered,Partner_A
20260131_102,2026-01-31,Thane_West_Hub,West,Dhokali,Evening,28,37.3,Failed,Partner_A
20260131_103,2026-01-31,Thane_West_Hub,West,Dhokali,Morning,29,32.5,Delivered,Partner_B
20260131_104,2026-01-31,Thane_West_Hub,West,Dhokali,Morning,27,29.9,Delivered,Partner_A
20260131_105,2026-01-31,Thane_West_Hub,West,Dhokali,Evening,27,34.9,Delivered,Partner_C
20260131_106,2026-01-31,Thane_West_Hub,West,Dhokali,Evening,28,34.5,Delivered,Partner_B
20260131_107,2026-01-31,Thane_West_Hub,West,Dhokali,Morning,29,31.8,Delivered,Partner_B
20260131_108,2026-01-31,Thane_West_Hub,West,Dhokali,Morning,27,30.9,Delivered,Partner_B
20260131_109,2026-01-31,Thane_West_Hub,West,Dhokali,Evening,28,34.4,Delivered,Partner_A
20260131_110,2026-01-31,Thane_West_Hub,West,Dhokali,Evening,26,32.1,Delivered,Partner_B
20260131_111,2026-01-31,Thane_West_Hub,West,Dhokali,Evening,28,35.6,Delivered,Partner_C
20260131_112,2026-01-31,Thane_West_Hub,West,Dhokali,Morning,28,30.9,Delivered,Partner_C
20260131_113,2026-01-31,Thane_West_Hub,West,Majiwada,Evening,27,35.5,Delivered,Partner_B
20260131_114,2026-01-31,Thane_West_Hub,West,Majiwada,Afternoon,29,32.6,Delivered,Partner_C
20260131_115,2026-01-31,Thane_West_Hub,West,Majiwada,Afternoon,29,33.4,Delivered,Partner_B
20260131_116,2026-01-31,Thane_West_Hub,West,Majiwada,Morning,27,30.3,Delivered,Partner_B
20260131_117,2026-01-31,Thane_West_Hub,West,Majiwada,Morning,26,29.9,Delivered,Partner_B
20260131_118,2026-01-31,Thane_West_Hub,West,Majiwada,Afternoon,28,33.0,Delivered,Partner_A
20260131_119,2026-01-31,Thane_West_Hub,West,Majiwada,Morning,27,29.0,Delivered,Partner_A
20260131_120,2026-01-31,Thane_West_Hub,West,Kolshet Road,Morning,25,26.2,Delivered,Partner_C
20260131_121,2026-01-31,Thane_West_Hub,West,Kolshet Road,Morning,26,26.1,Delivered,Partner_A
20260131_122,2026-01-31,Thane_West_Hub,West,Kolshet Road,Evening,26,30.6,Delivered,Partner_B
20260131_123,2026-01-31,Thane_West_Hub,West,Kolshet Road,Afternoon,27,30.5,Delivered,Partner_B
20260131_124,2026-01-31,Thane_West_Hub,West,Kolshet Road,Evening,26,31.3,Delivered,Partner_A
20260131_125,2026-01-31,Thane_West_Hub,West,Kolshet Road,Afternoon,28,30.5,Delivered,Partner_A
20260131_126,2026-01-31,Thane_West_Hub,West,Kolshet Road,Evening,29,35.7,Delivered,Partner_B
20260131_127,2026-01-31,Thane_West_Hub,West,Kolshet Road,Morning,29,29.9,Delivered,Partner_A
20260131_128,2026-01-31,Thane_West_Hub,West,Kolshet Road,Morning,27,27.1,Delivered,Partner_B
20260131_129,2026-01-31,Thane_West_Hub,West,Kolshet Road,Evening,29,36.2,Failed,Partner_A
20260131_130,2026-01-31,Thane_West_Hub,West,Balkum,Evening,26,34.4,Delivered,Partner_B
20260131_131,2026-01-31,Thane_West_Hub,West,Balkum,Morning,26,29.2,Delivered,Partner_C
20260131_132,2026-01-31,Thane_West_Hub,West,Balkum,Morning,26,28.8,Delivered,Partner_C
20260131_133,2026-01-31,Thane_West_Hub,West,Balkum,Morning,26,29.0,Delivered,Partner_C
20260131_134,2026-01-31,Thane_West_Hub,West,Balkum,Morning,27,31.3,Delivered,Partner_C
20260131_135,2026-01-31,Thane_West_Hub,West,Balkum,Morning,26,29.2,Delivered,Partner_C
20260131_136,2026-01-31,Thane_West_Hub,West,Balkum,Morning,29,33.1,Delivered,Partner_C
20260131_137,2026-01-31,Thane_West_Hub,West,Balkum,Morning,29,31.3,Delivered,Partner_C
20260131_138,2026-01-31,Thane_West_Hub,West,Balkum,Evening,29,35.5,Delivered,Partner_A
20260131_139,2026-01-31,Thane_West_Hub,West,Balkum,Evening,29,37.9,Failed,Partner_A
20260131_140,2026-01-31,Thane_West_Hub,West,Balkum,Evening,27,35.7,Delivered,Partner_B
20260131_141,2026-01-31,Thane_West_Hub,West,Manpada,Afternoon,28,30.1,Delivered,Partner_C
20260131_142,2026-01-31,Thane_West_Hub,West,Manpada,Evening,28,32.6,Delivered,Partner_C
20260131_143,2026-01-31,Thane_West_Hub,West,Manpada,Morning,29,29.8,Delivered,Partner_C
20260131_144,2026-01-31,Thane_West_Hub,West,Manpada,Afternoon,29,31.8,Delivered,Partner_A
20260131_145,2026-01-31,Thane_West_Hub,West,Manpada,Morning,27,27.2,Delivered,Partner_B
20260131_146,2026-01-31,Thane_West_Hub,West,Manpada,Evening,28,32.1,Delivered,Partner_C
20260131_147,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Morning,28,28.7,Delivered,Partner_C
20260131_148,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Afternoon,25,28.8,Delivered,Partner_B
20260131_149,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Morning,25,25.6,Delivered,Partner_C
20260131_150,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Afternoon,26,28.4,Delivered,Partner_C
20260131_151,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Morning,28,28.9,Delivered,Partner_B
20260131_152,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Morning,25,25.2,Delivered,Partner_C
20260131_153,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Evening,29,35.5,Delivered,Partner_A
20260131_154,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Afternoon,29,32.3,Delivered,Partner_A
20260131_155,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Evening,26,30.3,Delivered,Partner_A
20260131_156,2026-01-31,Thane_West_Hub,West,Hiranandani Estate,Afternoon,29,31.3,Delivered,Partner_A
20260131_157,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 1,Evening,26,33.4,Delivered,Partner_B
20260131_158,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,25,27.2,Delivered,Partner_B
20260131_159,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 1,Morning,27,27.7,Delivered,Partner_A
20260131_160,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,27,30.1,Delivered,Partner_A
20260131_161,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,25,28.8,Delivered,Partner_B
20260131_162,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Afternoon,29,31.9,Delivered,Partner_C
20260131_163,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Evening,27,33.1,Delivered,Partner_C
20260131_164,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Afternoon,29,32.3,Delivered,Partner_C
20260131_165,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Morning,26,27.6,Delivered,Partner_B
20260131_166,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Evening,28,32.4,Delivered,Partner_C
20260131_167,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Morning,25,25.2,Delivered,Partner_C
20260131_168,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Evening,29,36.3,Failed,Partner_A
20260131_169,2026-01-31,Thane_West_Hub,West,Pokhran Road No. 2,Afternoon,27,29.8,Delivered,Partner_A
20260131_170,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Afternoon,27,31.8,Delivered,Partner_B
20260131_171,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Evening,25,32.5,Delivered,Partner_A
20260131_172,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Evening,29,37.6,Failed,Partner_C
20260131_173,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Afternoon,26,31.2,Delivered,Partner_A
20260131_174,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Evening,25,31.1,Delivered,Partner_C
20260131_175,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Morning,25,26.5,Delivered,Partner_C
20260131_176,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Evening,26,34.6,Delivered,Partner_A
20260131_177,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Evening,27,36.0,Delivered,Partner_A
20260131_178,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Evening,27,36.5,Failed,Partner_C
20260131_179,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Afternoon,29,33.2,Delivered,Partner_C
20260131_180,2026-01-31,Thane_West_Hub,West,Shivai Nagar,Morning,27,31.5,Delivered,Partner_C
20260131_181,2026-01-31,Thane_West_Hub,West,Castle Mill,Morning,26,26.4,Delivered,Partner_A
20260131_182,2026-01-31,Thane_West_Hub,West,Castle Mill,Evening,29,34.8,Delivered,Partner_C
20260131_183,2026-01-31,Thane_West_Hub,West,Castle Mill,Afternoon,29,32.1,Delivered,Partner_A
20260131_184,2026-01-31,Thane_West_Hub,West,Castle Mill,Afternoon,28,31.0,Delivered,Partner_A
20260131_185,2026-01-31,Thane_West_Hub,West,Castle Mill,Afternoon,29,32.9,Delivered,Partner_B
20260131_186,2026-01-31,Thane_West_Hub,West,Castle Mill,Evening,25,31.7,Delivered,Partner_A
20260131_187,2026-01-31,Thane_West_Hub,West,Castle Mill,Evening,28,34.4,Delivered,Partner_A
20260131_188,2026-01-31,Thane_West_Hub,West,Castle Mill,Evening,26,30.7,Delivered,Partner_A
20260131_189,2026-01-31,Thane_West_Hub,West,Castle Mill,Afternoon,26,28.8,Delivered,Partner_C
20260131_190,2026-01-31,Thane_West_Hub,West,Castle Mill,Evening,25,32.9,Delivered,Partner_A
20260131_191,2026-01-31,Thane_West_Hub,West,Castle Mill,Evening,29,34.5,Delivered,Partner_C
20260131_192,2026-01-31,Thane_West_Hub,West,Castle Mill,Morning,25,25.4,Delivered,Partner_C
20260131_193,2026-01-31,Thane_West_Hub,West,Oswal Park,Morning,29,29.1,Delivered,Partner_A
20260131_194,2026-01-31,Thane_West_Hub,West,Oswal Park,Evening,28,34.4,Delivered,Partner_B
20260131_195,2026-01-31,Thane_West_Hub,West,Oswal Park,Afternoon,27,30.4,Delivered,Partner_A
20260131_196,2026-01-31,Thane_West_Hub,West,Oswal Park,Evening,27,31.9,Delivered,Partner_C
20260131_197,2026-01-31,Thane_West_Hub,West,Oswal Park,Evening,27,34.5,Delivered,Partner_B
20260131_198,2026-01-31,Thane_West_Hub,West,Oswal Park,Afternoon,25,28.9,Delivered,Partner_B
20260131_199,2026-01-31,Thane_West_Hub,West,Oswal Park,Evening,29,33.4,Delivered,Partner_B
20260131_200,2026-01-31,Thane_West_Hub,West,Oswal Park,Morning,28,29.7,Delivered,Partner_A
20260131_201,2026-01-31,Thane_East_Hub,East,Kopri Colony,Evening,29,35.8,Delivered,Partner_B
20260131_202,2026-01-31,Thane_East_Hub,East,Kopri Colony,Evening,29,34.7,Delivered,Partner_A
20260131_203,2026-01-31,Thane_East_Hub,East,Kopri Colony,Morning,29,30.7,Delivered,Partner_A
20260131_204,2026-01-31,Thane_East_Hub,East,Kopri Colony,Evening,26,33.8,Delivered,Partner_C
20260131_205,2026-01-31,Thane_East_Hub,East,Kopri Colony,Evening,26,32.8,Delivered,Partner_B
20260131_206,2026-01-31,Thane_East_Hub,East,Kopri Colony,Afternoon,27,30.2,Delivered,Partner_B
20260131_207,2026-01-31,Thane_East_Hub,East,Kopri Colony,Evening,28,32.3,Delivered,Partner_B
20260131_208,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Morning,29,29.5,Delivered,Partner_B
20260131_209,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Morning,28,28.4,Delivered,Partner_A
20260131_210,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Morning,29,30.7,Delivered,Partner_C
20260131_211,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Afternoon,28,30.9,Delivered,Partner_A
20260131_212,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Afternoon,26,28.0,Delivered,Partner_C
20260131_213,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Afternoon,29,31.2,Delivered,Partner_C
20260131_214,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Morning,25,25.0,Delivered,Partner_B
20260131_215,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Morning,29,30.7,Delivered,Partner_A
20260131_216,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Afternoon,27,31.0,Delivered,Partner_B
20260131_217,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Evening,27,31.9,Delivered,Partner_A
20260131_218,2026-01-31,Thane_East_Hub,East,Kopri Gaothan,Afternoon,25,28.6,Delivered,Partner_C
20260131_219,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Morning,27,30.1,Delivered,Partner_B
20260131_220,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Afternoon,26,30.4,Delivered,Partner_A
20260131_221,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Afternoon,29,34.2,Delivered,Partner_C
20260131_222,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Evening,25,33.8,Delivered,Partner_C
20260131_223,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Afternoon,28,32.1,Delivered,Partner_A
20260131_224,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Afternoon,29,33.1,Delivered,Partner_A
20260131_225,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Afternoon,28,33.0,Delivered,Partner_C
20260131_226,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Morning,29,33.3,Delivered,Partner_B
20260131_227,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Evening,25,34.5,Delivered,Partner_C
20260131_228,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Afternoon,27,30.9,Delivered,Partner_C
20260131_229,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Morning,28,30.9,Delivered,Partner_B
20260131_230,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Evening,27,36.6,Failed,Partner_B
20260131_231,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Morning,26,30.2,Delivered,Partner_C
20260131_232,2026-01-31,Thane_East_Hub,East,Teen Hath Naka,Afternoon,25,29.5,Delivered,Partner_A
20260131_233,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Evening,26,31.5,Delivered,Partner_A
20260131_234,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Afternoon,28,30.7,Delivered,Partner_C
20260131_235,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Evening,29,34.3,Delivered,Partner_C
20260131_236,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Evening,25,32.7,Delivered,Partner_C
20260131_237,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Afternoon,26,29.0,Delivered,Partner_A
20260131_238,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Afternoon,28,30.7,Delivered,Partner_A
20260131_239,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Morning,28,29.4,Delivered,Partner_A
20260131_240,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Evening,27,31.7,Delivered,Partner_A
20260131_241,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Evening,27,31.5,Delivered,Partner_A
20260131_242,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Morning,27,28.0,Delivered,Partner_A
20260131_243,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Afternoon,28,30.7,Delivered,Partner_C
20260131_244,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Evening,25,30.1,Delivered,Partner_B
20260131_245,2026-01-31,Thane_East_Hub,East,Savarkar Nagar,Morning,26,27.4,Delivered,Partner_B
20260131_246,2026-01-31,Thane_East_Hub,East,Chitalsar,Morning,28,28.2,Delivered,Partner_C
20260131_247,2026-01-31,Thane_East_Hub,East,Chitalsar,Afternoon,26,28.5,Delivered,Partner_B
20260131_248,2026-01-31,Thane_East_Hub,East,Chitalsar,Afternoon,26,28.7,Delivered,Partner_A
20260131_249,2026-01-31,Thane_East_Hub,East,Chitalsar,Morning,25,25.6,Delivered,Partner_A
20260131_250,2026-01-31,Thane_East_Hub,East,Chitalsar,Evening,26,30.4,Delivered,Partner_A
20260131_251,2026-01-31,Thane_East_Hub,East,Chitalsar,Evening,28,32.8,Delivered,Partner_B
20260131_252,2026-01-31,Thane_East_Hub,East,Chitalsar,Afternoon,25,28.9,Delivered,Partner_B
