delivery_id,order_date,hub_id,hub_side,delivery_area,delivery_slot,promised_delivery_hours,actual_delivery_hours,delivery_status,delivery_partner
20260202_126,2026-02-02,Thane_West_Hub,West,Majiwada,Morning,27,27.5,Delivered,Partner_B
20260202_127,2026-02-02,Thane_West_Hub,West,Majiwada,Evening,28,28.4,Delivered,Partner_C
20260202_128,2026-02-02,Thane_West_Hub,West,Majiwada,Evening,29,30.0,Delivered,Partner_A
20260202_129,2026-02-02,Thane_West_Hub,West,Majiwada,Afternoon,29,29.3,Delivered,Partner_B
20260202_130,2026-02-02,Thane_West_Hub,West,Majiwada,Evening,27,27.7,Delivered,Partner_B
20260202_131,2026-02-02,Thane_West_Hub,West,Majiwada,Evening,30,38.1,Failed,Partner_C
20260202_132,2026-02-02,Thane_West_Hub,West,Majiwada,Afternoon,27,28.8,Delivered,Partner_C
20260202_133,2026-02-02,Thane_West_Hub,West,Majiwada,Morning,27,28.2,Delivered,Partner_B
20260202_134,2026-02-02,Thane_West_Hub,West,Majiwada,Afternoon,27,26.7,Delivered,Partner_C
20260202_135,2026-02-02,Thane_West_Hub,West,Majiwada,Evening,29,33.0,Delivered,Partner_A
20260202_136,2026-02-02,Thane_West_Hub,West,Majiwada,Evening,29,32.2,Delivered,Partner_C
20260202_137,2026-02-02,Thane_West_Hub,West,Majiwada,Afternoon,31,34.1,Delivered,Partner_A
20260202_138,2026-02-02,Thane_West_Hub,West,Kolshet Road,Afternoon,31,34.2,Delivered,Partner_A
20260202_139,2026-02-02,Thane_West_Hub,West,Kolshet Road,Evening,29,28.1,Delivered,Partner_A
20260202_140,2026-02-02,Thane_West_Hub,West,Kolshet Road,Afternoon,28,26.1,Delivered,Partner_B
20260202_141,2026-02-02,Thane_West_Hub,West,Kolshet Road,Afternoon,30,32.4,Delivered,Partner_C
20260202_142,2026-02-02,Thane_West_Hub,West,Kolshet Road,Morning,27,27.5,Delivered,Partner_A
20260202_143,2026-02-02,Thane_West_Hub,West,Kolshet Road,Morning,31,31.8,Delivered,Partner_C
20260202_144,2026-02-02,Thane_West_Hub,West,Balkum,Evening,28,28.3,Delivered,Partner_C
20260202_145,2026-02-02,Thane_West_Hub,West,Balkum,Morning,29,29.4,Delivered,Partner_C
20260202_146,2026-02-02,Thane_West_Hub,West,Balkum,Morning,29,29.5,Delivered,Partner_C
20260202_147,2026-02-02,Thane_West_Hub,West,Balkum,Evening,28,29.2,Delivered,Partner_C
20260202_148,2026-02-02,Thane_West_Hub,West,Balkum,Evening,29,30.1,Delivered,Partner_B
20260202_149,2026-02-02,Thane_West_Hub,West,Balkum,Afternoon,28,29.0,Delivered,Partner_A
20260202_150,2026-02-02,Thane_West_Hub,West,Balkum,Morning,31,31.8,Delivered,Partner_B
20260202_151,2026-02-02,Thane_West_Hub,West,Balkum,Morning,30,32.4,Delivered,Partner_C
20260202_152,2026-02-02,Thane_West_Hub,West,Balkum,Morning,31,32.0,Delivered,Partner_A
20260202_153,2026-02-02,Thane_West_Hub,West,Balkum,Afternoon,30,33.7,Delivered,Partner_B
20260202_154,2026-02-02,Thane_West_Hub,West,Manpada,Morning,31,32.1,Delivered,Partner_B
20260202_155,2026-02-02,Thane_West_Hub,West,Manpada,Morning,30,32.0,Delivered,Partner_B
20260202_156,2026-02-02,Thane_West_Hub,West,Manpada,Morning,31,31.0,Delivered,Partner_B
20260202_157,2026-02-02,Thane_West_Hub,West,Manpada,Morning,27,27.3,Delivered,Partner_A
20260202_158,2026-02-02,Thane_West_Hub,West,Manpada,Morning,29,30.9,Delivered,Partner_C
20260202_159,2026-02-02,Thane_West_Hub,West,Manpada,Morning,31,32.9,Delivered,Partner_A
20260202_160,2026-02-02,Thane_West_Hub,West,Manpada,Morning,30,31.8,Delivered,Partner_C
20260202_161,2026-02-02,Thane_West_Hub,West,Hiranandani Estate,Afternoon,28,28.7,Delivered,Partner_C
20260202_162,2026-02-02,Thane_West_Hub,West,Hiranandani Estate,Afternoon,29,31.4,Delivered,Partner_A
20260202_163,2026-02-02,Thane_West_Hub,West,Hiranandani Estate,Morning,30,31.2,Delivered,Partner_C
20260202_164,2026-02-02,Thane_West_Hub,West,Hiranandani Estate,Morning,28,26.2,Delivered,Partner_C
20260202_165,2026-02-02,Thane_West_Hub,West,Hiranandani Estate,Evening,29,31.1,Delivered,Partner_C
20260202_166,2026-02-02,Thane_West_Hub,West,Hiranandani Estate,Afternoon,29,31.0,Delivered,Partner_B
20260202_167,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 1,Evening,30,37.5,Failed,Partner_A
20260202_168,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,29,28.2,Delivered,Partner_B
20260202_169,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,30,33.5,Delivered,Partner_B
20260202_170,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 1,Morning,29,30.9,Delivered,Partner_A
20260202_171,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 1,Evening,28,27.0,Delivered,Partner_B
20260202_172,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,30,33.8,Delivered,Partner_B
20260202_173,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 2,Evening,29,28.3,Delivered,Partner_C
20260202_174,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 2,Morning,27,27.3,Delivered,Partner_A
20260202_175,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 2,Afternoon,27,26.7,Delivered,Partner_A
20260202_176,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 2,Evening,30,37.0,Failed,Partner_C
20260202_177,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 2,Evening,29,29.6,Delivered,Partner_C
20260202_178,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 2,Morning,30,30.8,Delivered,Partner_C
20260202_179,2026-02-02,Thane_West_Hub,West,Pokhran Road No. 2,Evening,31,37.0,Failed,Partner_B
20260202_180,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Evening,29,30.4,Delivered,Partner_B
20260202_181,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Evening,27,27.5,Delivered,Partner_A
20260202_182,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Afternoon,31,34.3,Delivered,Partner_A
20260202_183,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Morning,27,25.5,Delivered,Partner_A
20260202_184,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Morning,29,32.2,Delivered,Partner_B
20260202_185,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Morning,28,27.8,Delivered,Partner_A
20260202_186,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Afternoon,31,33.1,Delivered,Partner_C
20260202_187,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Afternoon,27,26.7,Delivered,Partner_A
20260202_188,2026-02-02,Thane_West_Hub,West,Shivai Nagar,Evening,27,27.2,Delivered,Partner_A
20260202_189,2026-02-02,Thane_West_Hub,West,Castle Mill,Morning,29,31.5,Delivered,Partner_C
20260202_190,2026-02-02,Thane_West_Hub,West,Castle Mill,Afternoon,30,33.4,Delivered,Partner_C
20260202_191,2026-02-02,Thane_West_Hub,West,Castle Mill,Morning,31,31.7,Delivered,Partner_C
20260202_192,2026-02-02,Thane_West_Hub,West,Castle Mill,Afternoon,30,32.9,Delivered,Partner_C
20260202_193,2026-02-02,Thane_West_Hub,West,Castle Mill,Evening,27,26.6,Delivered,Partner_B
20260202_194,2026-02-02,Thane_West_Hub,West,Castle Mill,Evening,30,38.0,Failed,Partner_A
20260202_195,2026-02-02,Thane_West_Hub,West,Castle Mill,Afternoon,29,28.1,Delivered,Partner_B
20260202_196,2026-02-02,Thane_West_Hub,West,Castle Mill,Morning,31,31.5,Delivered,Partner_B
20260202_197,2026-02-02,Thane_West_Hub,West,Castle Mill,Evening,28,27.3,Delivered,Partner_C
20260202_198,2026-02-02,Thane_West_Hub,West,Castle Mill,Afternoon,31,34.4,Delivered,Partner_B
20260202_199,2026-02-02,Thane_West_Hub,West,Castle Mill,Morning,28,27.5,Delivered,Partner_A
20260202_200,2026-02-02,Thane_West_Hub,West,Castle Mill,Evening,29,30.7,Delivered,Partner_C
20260202_201,2026-02-02,Thane_West_Hub,West,Oswal Park,Evening,28,26.0,Delivered,Partner_C
20260202_202,2026-02-02,Thane_West_Hub,West,Oswal Park,Morning,31,31.6,Delivered,Partner_B
20260202_203,2026-02-02,Thane_West_Hub,West,Oswal Park,Evening,27,27.9,Delivered,Partner_A
20260202_204,2026-02-02,Thane_West_Hub,West,Oswal Park,Evening,28,26.3,Delivered,Partner_B
20260202_205,2026-02-02,Thane_West_Hub,West,Oswal Park,Morning,31,31.1,Delivered,Partner_B
20260202_206,2026-02-02,Thane_West_Hub,West,Oswal Park,Afternoon,27,26.6,Delivered,Partner_C
20260202_207,2026-02-02,Thane_East_Hub,East,Kopri Colony,Morning,28,27.1,Delivered,Partner_C
20260202_208,2026-02-02,Thane_East_Hub,East,Kopri Colony,Morning,31,32.1,Delivered,Partner_C
20260202_209,2026-02-02,Thane_East_Hub,East,Kopri Colony,Afternoon,29,31.7,Delivered,Partner_B
20260202_210,2026-02-02,Thane_East_Hub,East,Kopri Colony,Morning,31,32.9,Delivered,Partner_C
20260202_211,2026-02-02,Thane_East_Hub,East,Kopri Colony,Morning,28,26.6,Delivered,Partner_B
20260202_212,2026-02-02,Thane_East_Hub,East,Kopri Colony,Evening,29,28.5,Delivered,Partner_C
20260202_213,2026-02-02,Thane_East_Hub,East,Kopri Colony,Afternoon,27,26.1,Delivered,Partner_B
20260202_214,2026-02-02,Thane_East_Hub,East,Kopri Colony,Morning,29,29.4,Delivered,Partner_A
20260202_215,2026-02-02,Thane_East_Hub,East,Kopri Colony,Afternoon,28,27.3,Delivered,Partner_C
20260202_216,2026-02-02,Thane_East_Hub,East,Kopri Colony,Afternoon,31,33.4,Delivered,Partner_B
20260202_217,2026-02-02,Thane_East_Hub,East,Kopri Colony,Afternoon,27,26.1,Delivered,Partner_C
20260202_218,2026-02-02,Thane_East_Hub,East,Kopri Gaothan,Morning,27,26.3,Delivered,Partner_B
20260202_219,2026-02-02,Thane_East_Hub,East,Kopri Gaothan,Evening,29,28.4,Delivered,Partner_B
20260202_220,2026-02-02,Thane_East_Hub,East,Kopri Gaothan,Morning,27,27.9,Delivered,Partner_C
20260202_221,2026-02-02,Thane_East_Hub,East,Kopri Gaothan,Afternoon,30,32.5,Delivered,Partner_C
20260202_222,2026-02-02,Thane_East_Hub,East,Kopri Gaothan,Morning,30,30.2,Delivered,Partner_B
20260202_223,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Morning,28,27.2,Delivered,Partner_C
20260202_224,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Morning,28,27.6,Delivered,Partner_C
20260202_225,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Morning,30,31.3,Delivered,Partner_B
20260202_226,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Morning,28,29.4,Delivered,Partner_B
20260202_227,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Evening,29,31.8,Delivered,Partner_B
20260202_228,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Morning,31,32.4,Delivered,Partner_A
20260202_229,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Morning,30,31.4,Delivered,Partner_B
20260202_230,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Afternoon,27,27.3,Delivered,Partner_A
20260202_231,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Afternoon,31,33.1,Delivered,Partner_B
20260202_232,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Afternoon,27,26.3,Delivered,Partner_B
20260202_233,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Evening,27,25.3,Delivered,Partner_A
20260202_234,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Evening,29,31.6,Delivered,Partner_B
20260202_235,2026-02-02,Thane_East_Hub,East,Teen Hath Naka,Evening,30,37.2,Failed,Partner_C
20260202_236,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Afternoon,28,28.2,Delivered,Partner_B
20260202_237,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Evening,27,27.6,Delivered,Partner_A
20260202_238,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Morning,28,27.1,Delivered,Partner_C
20260202_239,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Morning,29,30.4,Delivered,Partner_C
20260202_240,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Morning,27,27.8,Delivered,Partner_A
20260202_241,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Afternoon,29,30.9,Delivered,Partner_C
20260202_242,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Morning,30,31.9,Delivered,Partner_A
20260202_243,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Evening,27,27.1,Delivered,Partner_A
20260202_244,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Evening,29,31.5,Delivered,Partner_B
20260202_245,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Afternoon,30,33.8,Delivered,Partner_A
20260202_246,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Morning,31,32.5,Delivered,Partner_A
20260202_247,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Afternoon,31,34.3,Delivered,Partner_A
20260202_248,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Evening,29,29.2,Delivered,Partner_C
20260202_249,2026-02-02,Thane_East_Hub,East,Savarkar Nagar,Evening,27,27.8,Delivered,Partner_C
20260202_250,2026-02-02,Thane_East_Hub,East,Chitalsar,Morning,29,29.3,Delivered,Partner_C
20260202_251,2026-02-02,Thane_East_Hub,East,Chitalsar,Morning,29,28.7,Delivered,Partner_A
20260202_252,2026-02-02,Thane_East_Hub,East,Chitalsar,Morning,28,27.8,Delivered,Partner_C
20260202_253,2026-02-02,Thane_East_Hub,East,Chitalsar,Afternoon,27,25.9,Delivered,Partner_A
20260202_254,2026-02-02,Thane_East_Hub,East,Chitalsar,Morning,30,31.6,Delivered,Partner_A
