delivery_id,order_date,hub_id,hub_side,delivery_area,delivery_slot,promised_delivery_hours,actual_delivery_hours,delivery_status,delivery_partner
20260221_71,2026-02-21,Thane_West_Hub,West,Nitin Company Area,Evening,28,28.2,Delivered,Partner_B
20260221_72,2026-02-21,Thane_West_Hub,West,Nitin Company Area,Evening,29,31.8,Delivered,Partner_C
20260221_73,2026-02-21,Thane_West_Hub,West,Nitin Company Area,Morning,27,26.9,Delivered,Partner_B
20260221_74,2026-02-21,Thane_West_Hub,West,Nitin Company Area,Evening,31,36.9,Failed,Partner_C
20260221_75,2026-02-21,Thane_West_Hub,West,Nitin Company Area,Evening,29,31.7,Delivered,Partner_C
20260221_76,2026-02-21,Thane_West_Hub,West,Nitin Company Area,Afternoon,30,32.8,Delivered,Partner_A
20260221_77,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Evening,30,32.2,Delivered,Partner_B
20260221_78,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Morning,30,28.5,Delivered,Partner_A
20260221_79,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Afternoon,28,26.7,Delivered,Partner_C
20260221_80,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Evening,29,31.4,Delivered,Partner_A
20260221_81,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Morning,28,26.5,Delivered,Partner_A
20260221_82,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Afternoon,27,27.2,Delivered,Partner_A
20260221_83,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Evening,28,28.3,Delivered,Partner_B
20260221_84,2026-02-21,Thane_West_Hub,West,Vasant Vihar,Afternoon,30,32.8,Delivered,Partner_B
20260221_85,2026-02-21,Thane_West_Hub,West,Chirag Nagar,Afternoon,28,26.4,Delivered,Partner_B
20260221_86,2026-02-21,Thane_West_Hub,West,Chirag Nagar,Afternoon,29,28.4,Delivered,Partner_A
20260221_87,2026-02-21,Thane_West_Hub,West,Chirag Nagar,Evening,29,30.0,Delivered,Partner_C
20260221_88,2026-02-21,Thane_West_Hub,West,Chirag Nagar,Evening,31,36.4,Failed,Partner_A
20260221_89,2026-02-21,Thane_West_Hub,West,Chirag Nagar,Evening,30,34.9,Delivered,Partner_A
20260221_90,2026-02-21,Thane_West_Hub,West,Upvan,Morning,30,29.1,Delivered,Partner_C
20260221_91,2026-02-21,Thane_West_Hub,West,Upvan,Afternoon,30,32.2,Delivered,Partner_B
20260221_92,2026-02-21,Thane_West_Hub,West,Upvan,Evening,28,26.2,Delivered,Partner_C
20260221_93,2026-02-21,Thane_West_Hub,West,Upvan,Evening,29,30.6,Delivered,Partner_A
20260221_94,2026-02-21,Thane_West_Hub,West,Upvan,Afternoon,28,28.5,Delivered,Partner_C
20260221_95,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,30,31.7,Delivered,Partner_A
20260221_96,2026-02-21,Thane_West_Hub,West,Dhokali,Afternoon,30,32.5,Delivered,Partner_A
20260221_97,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,30,29.1,Delivered,Partner_A
20260221_98,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,28,28.2,Delivered,Partner_A
20260221_99,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,29,31.6,Delivered,Partner_B
20260221_100,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,31,30.5,Delivered,Partner_B
20260221_101,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,30,30.1,Delivered,Partner_B
20260221_102,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,27,27.7,Delivered,Partner_C
20260221_103,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,31,31.5,Delivered,Partner_C
20260221_104,2026-02-21,Thane_West_Hub,West,Dhokali,Evening,28,26.0,Delivered,Partner_C
20260221_105,2026-02-21,Thane_West_Hub,West,Dhokali,Morning,27,27.8,Delivered,Partner_A
20260221_106,2026-02-21,Thane_West_Hub,West,Majiwada,Evening,31,36.3,Failed,Partner_C
20260221_107,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,31,31.4,Delivered,Partner_A
20260221_108,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,28,27.5,Delivered,Partner_A
20260221_109,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,28,28.0,Delivered,Partner_A
20260221_110,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,27,27.4,Delivered,Partner_A
20260221_111,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,31,31.4,Delivered,Partner_C
20260221_112,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,29,29.1,Delivered,Partner_C
20260221_113,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,27,28.5,Delivered,Partner_C
20260221_114,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,30,33.9,Delivered,Partner_A
20260221_115,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,30,33.0,Delivered,Partner_A
20260221_116,2026-02-21,Thane_West_Hub,West,Majiwada,Morning,29,32.7,Delivered,Partner_A
20260221_117,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,27,26.5,Delivered,Partner_B
20260221_118,2026-02-21,Thane_West_Hub,West,Majiwada,Afternoon,30,33.0,Delivered,Partner_B
20260221_119,2026-02-21,Thane_West_Hub,West,Kolshet Road,Evening,30,35.1,Delivered,Partner_B
20260221_120,2026-02-21,Thane_West_Hub,West,Kolshet Road,Evening,31,36.4,Failed,Partner_B
20260221_121,2026-02-21,Thane_West_Hub,West,Kolshet Road,Evening,27,27.4,Delivered,Partner_B
20260221_122,2026-02-21,Thane_West_Hub,West,Kolshet Road,Evening,29,31.6,Delivered,Partner_C
20260221_123,2026-02-21,Thane_West_Hub,West,Kolshet Road,Afternoon,31,33.5,Delivered,Partner_B
20260221_124,2026-02-21,Thane_West_Hub,West,Kolshet Road,Afternoon,30,32.6,Delivered,Partner_C
20260221_125,2026-02-21,Thane_West_Hub,West,Kolshet Road,Afternoon,29,30.0,Delivered,Partner_C
20260221_126,2026-02-21,Thane_West_Hub,West,Kolshet Road,Morning,27,26.2,Delivered,Partner_C
20260221_127,2026-02-21,Thane_West_Hub,West,Balkum,Morning,30,28.9,Delivered,Partner_B
20260221_128,2026-02-21,Thane_West_Hub,West,Balkum,Morning,30,32.0,Delivered,Partner_C
20260221_129,2026-02-21,Thane_West_Hub,West,Balkum,Morning,27,28.2,Delivered,Partner_B
20260221_130,2026-02-21,Thane_West_Hub,West,Balkum,Morning,31,30.9,Delivered,Partner_C
20260221_131,2026-02-21,Thane_West_Hub,West,Balkum,Morning,30,28.7,Delivered,Partner_A
20260221_132,2026-02-21,Thane_West_Hub,West,Balkum,Morning,28,28.4,Delivered,Partner_C
20260221_133,2026-02-21,Thane_West_Hub,West,Balkum,Evening,30,34.6,Delivered,Partner_A
20260221_134,2026-02-21,Thane_West_Hub,West,Balkum,Afternoon,31,32.8,Delivered,Partner_C
20260221_135,2026-02-21,Thane_West_Hub,West,Balkum,Morning,30,28.3,Delivered,Partner_A
20260221_136,2026-02-21,Thane_West_Hub,West,Balkum,Evening,29,29.1,Delivered,Partner_C
20260221_137,2026-02-21,Thane_West_Hub,West,Balkum,Morning,30,30.8,Delivered,Partner_A
20260221_138,2026-02-21,Thane_West_Hub,West,Balkum,Afternoon,27,26.1,Delivered,Partner_A
20260221_139,2026-02-21,Thane_West_Hub,West,Balkum,Afternoon,31,33.4,Delivered,Partner_C
20260221_140,2026-02-21,Thane_West_Hub,West,Balkum,Afternoon,29,30.7,Delivered,Partner_C
20260221_141,2026-02-21,Thane_West_Hub,West,Manpada,Afternoon,30,31.7,Delivered,Partner_C
20260221_142,2026-02-21,Thane_West_Hub,West,Manpada,Morning,30,28.8,Delivered,Partner_B
20260221_143,2026-02-21,Thane_West_Hub,West,Manpada,Morning,30,29.5,Delivered,Partner_C
20260221_144,2026-02-21,Thane_West_Hub,West,Manpada,Morning,31,30.2,Delivered,Partner_A
20260221_145,2026-02-21,Thane_West_Hub,West,Manpada,Morning,28,27.4,Delivered,Partner_C
20260221_146,2026-02-21,Thane_West_Hub,West,Hiranandani Estate,Afternoon,29,29.6,Delivered,Partner_A
20260221_147,2026-02-21,Thane_West_Hub,West,Hiranandani Estate,Evening,30,33.2,Delivered,Partner_A
20260221_148,2026-02-21,Thane_West_Hub,West,Hiranandani Estate,Afternoon,29,29.3,Delivered,Partner_B
20260221_149,2026-02-21,Thane_West_Hub,West,Hiranandani Estate,Afternoon,27,25.2,Delivered,Partner_C
20260221_150,2026-02-21,Thane_West_Hub,West,Hiranandani Estate,Afternoon,30,31.1,Delivered,Partner_B
20260221_151,2026-02-21,Thane_West_Hub,West,Hiranandani Estate,Afternoon,30,32.6,Delivered,Partner_B
20260221_152,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Evening,30,32.4,Delivered,Partner_C
20260221_153,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,31,31.1,Delivered,Partner_C
20260221_154,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,30,30.5,Delivered,Partner_A
20260221_155,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,27,27.1,Delivered,Partner_A
20260221_156,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,31,31.0,Delivered,Partner_B
20260221_157,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,30,30.4,Delivered,Partner_A
20260221_158,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Morning,31,30.7,Delivered,Partner_A
20260221_159,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,28,26.4,Delivered,Partner_B
20260221_160,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Evening,28,28.7,Delivered,Partner_C
20260221_161,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,31,31.8,Delivered,Partner_C
20260221_162,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Morning,31,30.8,Delivered,Partner_C
20260221_163,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Morning,29,29.7,Delivered,Partner_B
20260221_164,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,28,27.5,Delivered,Partner_B
20260221_165,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Morning,28,28.0,Delivered,Partner_C
20260221_166,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 1,Afternoon,30,32.3,Delivered,Partner_B
20260221_167,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Morning,28,26.2,Delivered,Partner_C
20260221_168,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Evening,30,32.7,Delivered,Partner_C
20260221_169,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Afternoon,27,25.4,Delivered,Partner_A
20260221_170,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Evening,27,27.2,Delivered,Partner_A
20260221_171,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Morning,30,30.8,Delivered,Partner_C
20260221_172,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Morning,31,30.2,Delivered,Partner_A
20260221_173,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Morning,28,28.3,Delivered,Partner_A
20260221_174,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Morning,31,30.6,Delivered,Partner_C
20260221_175,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Evening,28,28.6,Delivered,Partner_B
20260221_176,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Afternoon,29,30.6,Delivered,Partner_A
20260221_177,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Morning,30,30.2,Delivered,Partner_C
20260221_178,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Morning,29,30.4,Delivered,Partner_B
20260221_179,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Evening,29,31.9,Delivered,Partner_B
20260221_180,2026-02-21,Thane_West_Hub,West,Pokhran Road No. 2,Afternoon,28,28.4,Delivered,Partner_C
20260221_181,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Evening,27,29.0,Delivered,Partner_B
20260221_182,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Afternoon,28,27.4,Delivered,Partner_A
20260221_183,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Evening,27,27.0,Delivered,Partner_B
20260221_184,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Morning,31,30.8,Delivered,Partner_A
20260221_185,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Evening,29,29.4,Delivered,Partner_B
20260221_186,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Evening,28,28.0,Delivered,Partner_A
20260221_187,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Morning,28,29.0,Delivered,Partner_B
20260221_188,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Afternoon,31,33.0,Delivered,Partner_A
20260221_189,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Evening,29,28.0,Delivered,Partner_B
20260221_190,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Morning,30,32.1,Delivered,Partner_B
20260221_191,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Afternoon,27,26.6,Delivered,Partner_A
20260221_192,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Evening,30,35.3,Delivered,Partner_C
20260221_193,2026-02-21,Thane_West_Hub,West,Shivai Nagar,Afternoon,29,31.5,Delivered,Partner_B
20260221_194,2026-02-21,Thane_West_Hub,West,Castle Mill,Evening,28,27.8,Delivered,Partner_B
20260221_195,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,30,29.2,Delivered,Partner_B
20260221_196,2026-02-21,Thane_West_Hub,West,Castle Mill,Evening,27,26.1,Delivered,Partner_B
20260221_197,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,27,27.4,Delivered,Partner_C
20260221_198,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,29,28.8,Delivered,Partner_B
20260221_199,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,31,29.5,Delivered,Partner_C
20260221_200,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,30,30.3,Delivered,Partner_B
20260221_201,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,30,28.8,Delivered,Partner_C
20260221_202,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,30,28.7,Delivered,Partner_B
20260221_203,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,28,28.5,Delivered,Partner_B
20260221_204,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,31,29.2,Delivered,Partner_A
20260221_205,2026-02-21,Thane_West_Hub,West,Castle Mill,Evening,28,27.2,Delivered,Partner_A
20260221_206,2026-02-21,Thane_West_Hub,West,Castle Mill,Morning,31,30.4,Delivered,Partner_B
20260221_207,2026-02-21,Thane_West_Hub,West,Oswal Park,Evening,27,25.7,Delivered,Partner_A
20260221_208,2026-02-21,Thane_West_Hub,West,Oswal Park,Morning,27,25.6,Delivered,Partner_C
20260221_209,2026-02-21,Thane_West_Hub,West,Oswal Park,Afternoon,28,28.9,Delivered,Partner_C
20260221_210,2026-02-21,Thane_West_Hub,West,Oswal Park,Afternoon,27,26.6,Delivered,Partner_A
20260221_211,2026-02-21,Thane_West_Hub,West,Oswal Park,Afternoon,30,31.4,Delivered,Partner_A
20260221_212,2026-02-21,Thane_West_Hub,West,Oswal Park,Afternoon,28,26.7,Delivered,Partner_B
20260221_213,2026-02-21,Thane_West_Hub,West,Oswal Park,Morning,31,29.6,Delivered,Partner_A
20260221_214,2026-02-21,Thane_West_Hub,West,Oswal Park,Afternoon,30,32.8,Delivered,Partner_A
20260221_215,2026-02-21,Thane_West_Hub,West,Oswal Park,Evening,30,32.9,Delivered,Partner_C
20260221_216,2026-02-21,Thane_West_Hub,West,Oswal Park,Morning,28,26.6,Delivered,Partner_A
20260221_217,2026-02-21,Thane_West_Hub,West,Oswal Park,Morning,27,26.6,Delivered,Partner_B
20260221_218,2026-02-21,Thane_West_Hub,West,Oswal Park,Evening,27,27.7,Delivered,Partner_B
20260221_219,2026-02-21,Thane_West_Hub,West,Oswal Park,Morning,30,29.4,Delivered,Partner_C
20260221_220,2026-02-21,Thane_East_Hub,East,Kopri Colony,Morning,29,31.5,Delivered,Partner_A
20260221_221,2026-02-21,Thane_East_Hub,East,Kopri Colony,Evening,30,35.5,Delivered,Partner_A
20260221_222,2026-02-21,Thane_East_Hub,East,Kopri Colony,Evening,27,25.8,Delivered,Partner_B
20260221_223,2026-02-21,Thane_East_Hub,East,Kopri Colony,Evening,29,28.3,Delivered,Partner_A
20260221_224,2026-02-21,Thane_East_Hub,East,Kopri Colony,Afternoon,31,33.9,Delivered,Partner_C
20260221_225,2026-02-21,Thane_East_Hub,East,Kopri Colony,Evening,27,26.2,Delivered,Partner_A
20260221_226,2026-02-21,Thane_East_Hub,East,Kopri Colony,Evening,30,35.0,Delivered,Partner_C
20260221_227,2026-02-21,Thane_East_Hub,East,Kopri Colony,Afternoon,31,32.3,Delivered,Partner_C
20260221_228,2026-02-21,Thane_East_Hub,East,Kopri Colony,Afternoon,27,27.8,Delivered,Partner_C
20260221_229,2026-02-21,Thane_East_Hub,East,Kopri Gaothan,Evening,29,30.4,Delivered,Partner_B
20260221_230,2026-02-21,Thane_East_Hub,East,Kopri Gaothan,Evening,30,34.0,Delivered,Partner_C
20260221_231,2026-02-21,Thane_East_Hub,East,Kopri Gaothan,Morning,29,28.1,Delivered,Partner_C
20260221_232,2026-02-21,Thane_East_Hub,East,Kopri Gaothan,Evening,30,33.6,Delivered,Partner_C
20260221_233,2026-02-21,Thane_East_Hub,East,Kopri Gaothan,Morning,31,31.9,Delivered,Partner_C
20260221_234,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Afternoon,27,26.8,Delivered,Partner_C
20260221_235,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Afternoon,27,27.5,Delivered,Partner_A
20260221_236,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Morning,31,31.8,Delivered,Partner_B
20260221_237,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Evening,27,27.1,Delivered,Partner_B
20260221_238,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Afternoon,28,26.8,Delivered,Partner_B
20260221_239,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Morning,28,26.5,Delivered,Partner_C
20260221_240,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Afternoon,27,28.7,Delivered,Partner_B
20260221_241,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Morning,27,27.5,Delivered,Partner_C
20260221_242,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Morning,31,32.5,Delivered,Partner_A
20260221_243,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Evening,29,30.8,Delivered,Partner_B
20260221_244,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Morning,29,29.9,Delivered,Partner_C
20260221_245,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Evening,29,31.7,Delivered,Partner_A
20260221_246,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Afternoon,28,26.7,Delivered,Partner_A
20260221_247,2026-02-21,Thane_East_Hub,East,Teen Hath Naka,Evening,31,36.7,Failed,Partner_B
20260221_248,2026-02-21,Thane_East_Hub,East,Savarkar Nagar,Afternoon,29,29.7,Delivered,Partner_B
20260221_249,2026-02-21,Thane_East_Hub,East,Savarkar Nagar,Morning,29,31.6,Delivered,Partner_A
20260221_250,2026-02-21,Thane_East_Hub,East,Savarkar Nagar,Evening,28,27.2,Delivered,Partner_A
20260221_251,2026-02-21,Thane_East_Hub,East,Savarkar Nagar,Morning,30,29.6,Delivered,Partner_C
